video_id,start_time,end_time,filename,num_frames,phrase,target_word,target_word_boundary,word_boundaries,stress_label,lighting,speaker_pose
7CHPrYu0gyo,135.8349,138.4349,7CHPrYu0gyo_135.834900-138.434900/00000,67,cut string the whole string through because,whole,"['whole', 33, 38]","[['cut', 0, 3], ['string', 17, 27], ['the', 30, 32], ['whole', 33, 38], ['string', 38, 45], ['through', 46, 52], ['because', 52, 65]]",0,medium,frontal
9Mdqs_Nn1Ic,90.77,92.41,9Mdqs_Nn1Ic_90.770000-92.410000/00000,43,hinduism has a lot of you know,lot,"['lot', 17, 22]","[['hinduism', 0, 12], ['has', 12, 15], ['a', 16, 16], ['lot', 17, 22], ['of', 22, 23], ['you', 24, 25], ['know', 36, 41]]",0,bright,frontal
hQrbzmAm5lY,96.166667,97.886667,hQrbzmAm5lY_96.166667-97.886667/00000,45,one more thing what else do you,one,"['one', 0, 2]","[['one', 0, 2], ['more', 3, 7], ['thing', 7, 14], ['what', 33, 36], ['else', 37, 40], ['do', 40, 41], ['you', 42, 43]]",1,medium,non-frontal
9p2iv90IJ6M,56.443756,58.203756,9p2iv90IJ6M_56.443756-58.203756/00001,46,support like how to craft those emails,craft,"['craft', 21, 29]","[['support', 0, 10], ['like', 10, 14], ['how', 15, 17], ['to', 18, 20], ['craft', 21, 29], ['those', 30, 33], ['emails', 35, 41]]",0,medium,non-frontal
Nox0I1Iae4s,96.816833,98.216833,Nox0I1Iae4s_96.816833-98.216833/00000,37,a whole course and then accidentally miss a,whole,"['whole', 1, 6]","[['a', 0, 1], ['whole', 1, 6], ['course', 7, 14], ['and', 15, 17], ['then', 17, 19], ['accidentally', 21, 30], ['miss', 31, 35], ['a', 35, 36]]",0,bright,frontal
PlJ5U9VbrCM,245.0,246.52,PlJ5U9VbrCM_245.000000-246.520000/00000,39,your travel to come back and forth,travel,"['travel', 4, 15]","[['your', 0, 3], ['travel', 4, 15], ['to', 20, 22], ['come', 23, 26], ['back', 26, 30], ['and', 31, 33], ['forth', 34, 38]]",0,medium,frontal
YaG_ljfzeUw,270.183167,271.943167,YaG_ljfzeUw_270.183167-271.943167/00000,46,it just kind of makes contact and its,contact,"['contact', 21, 35]","[['it', 0, 1], ['just', 1, 5], ['kind', 6, 9], ['of', 10, 11], ['makes', 14, 19], ['contact', 21, 35], ['and', 37, 39], ['its', 40, 43]]",0,medium,frontal
ASZbArr7vdI,242.126433,243.926433,ASZbArr7vdI_242.126433-243.926433/00000,47,bringing these two worlds together,together,"['together', 19, 26]","[['bringing', 0, 5], ['these', 6, 9], ['two', 10, 13], ['worlds', 14, 19], ['together', 19, 26]]",0,medium,frontal
tmS-ht7xN2k,192.717633,194.597633,tmS-ht7xN2k_192.717633-194.597633/00000,49,thats kind of a step down from lift the,down,"['down', 26, 32]","[['thats', 0, 6], ['kind', 7, 12], ['of', 13, 15], ['a', 16, 18], ['step', 19, 25], ['down', 26, 32], ['from', 34, 37], ['lift', 39, 44], ['the', 45, 46]]",0,bright,frontal
QOv_aKoAmSg,257.7963,260.5563,QOv_aKoAmSg_257.796300-260.556300/00000,71,the heart and you said you have a,heart,"['heart', 4, 12]","[['the', 0, 3], ['heart', 4, 12], ['and', 43, 46], ['you', 47, 51], ['said', 52, 58], ['you', 59, 65], ['have', 66, 69], ['a', 69, 70]]",0,medium,frontal
IIUQO3_syAc,17.053422,18.493422,IIUQO3_syAc_17.053422-18.493422/00000,38,pair of shades for you guys this,pair,"['pair', 0, 4]","[['pair', 0, 4], ['of', 5, 6], ['shades', 8, 14], ['for', 16, 20], ['you', 21, 23], ['guys', 24, 29], ['this', 30, 33]]",0,medium,frontal
1_0JILf0ufg,94.538333,95.698333,1_0JILf0ufg_94.538333-95.698333/00000,31,review so the first thing that i did,first,"['first', 10, 14]","[['review', 0, 5], ['so', 5, 7], ['the', 8, 9], ['first', 10, 14], ['thing', 15, 18], ['that', 19, 21], ['i', 22, 24], ['did', 25, 29]]",0,dim,frontal
0CICzzzfXEQ,273.946767,276.746767,0CICzzzfXEQ_273.946767-276.746767/00000,72,a remote physician to see fine detail such as,fine,"['fine', 35, 43]","[['a', 0, 1], ['remote', 1, 7], ['physician', 7, 18], ['to', 24, 27], ['see', 28, 33], ['fine', 35, 43], ['detail', 44, 54], ['such', 63, 67], ['as', 68, 69]]",0,medium,frontal
qm-QKtBjSms,64.336767,66.696767,qm-QKtBjSms_64.336767-66.696767/00000,60,and as we made these laps around a monument,laps,"['laps', 28, 36]","[['and', 0, 6], ['as', 11, 13], ['we', 13, 16], ['made', 17, 20], ['these', 21, 24], ['laps', 28, 36], ['around', 38, 44], ['a', 45, 45], ['monument', 47, 58]]",0,medium,frontal
_absBgbf-lY,22.687133,27.767133,_absBgbf-lY_22.687133-27.767133/00000,130,third thing is the lyrics the gangnam style the part before,part,"['part', 108, 114]","[['third', 0, 5], ['thing', 6, 14], ['is', 20, 23], ['the', 24, 28], ['lyrics', 30, 40], ['the', 53, 55], ['gangnam', 56, 64], ['style', 65, 74], ['the', 105, 108], ['part', 108, 114], ['before', 116, 124]]",0,medium,frontal
FqM92yZ8w1g,101.3209,102.8409,FqM92yZ8w1g_101.320900-102.840900/00000,41,the thing that i find so interesting is that,i,"['i', 11, 12]","[['the', 0, 4], ['thing', 4, 7], ['that', 7, 10], ['i', 11, 12], ['find', 12, 17], ['so', 19, 22], ['interesting', 23, 33], ['is', 34, 35], ['that', 36, 39]]",0,medium,frontal
aBG_901kxgc,168.12,171.32,aBG_901kxgc_168.120000-171.320000/00000,81,that we manipulated the picture that participants were,we,"['we', 6, 11]","[['that', 0, 4], ['we', 6, 11], ['manipulated', 21, 39], ['the', 40, 46], ['picture', 48, 57], ['that', 59, 62], ['participants', 63, 77], ['were', 77, 80]]",0,medium,frontal
XEdGFbebfB4,114.4266,117.7066,XEdGFbebfB4_114.426600-117.706600/00000,84,specialists that were coming in to observe various students,various,"['various', 64, 73]","[['specialists', 0, 12], ['that', 13, 15], ['were', 16, 19], ['coming', 20, 27], ['in', 29, 39], ['to', 40, 41], ['observe', 43, 54], ['various', 64, 73], ['students', 73, 81]]",0,medium,frontal
lEiVxX0ZhKs,213.877,215.837,lEiVxX0ZhKs_213.877000-215.837000/00000,51,color green and look around youre going to,around,"['around', 24, 32]","[['color', 0, 6], ['green', 7, 15], ['and', 16, 18], ['look', 19, 23], ['around', 24, 32], ['youre', 32, 44], ['going', 45, 48], ['to', 48, 49]]",0,medium,frontal
RJG2N_WmhfY,240.646633,242.766633,RJG2N_WmhfY_240.646633-242.766633/00000,55,maybe a whole lot at full capacity,whole,"['whole', 14, 19]","[['maybe', 0, 8], ['a', 10, 13], ['whole', 14, 19], ['lot', 21, 28], ['at', 30, 31], ['full', 33, 37], ['capacity', 38, 52]]",0,medium,frontal
ZP_87t0Fe_w,251.32,253.36,ZP_87t0Fe_w_251.320000-253.360000/00000,53,us helped us become a better couple,better,"['better', 33, 39]","[['us', 0, 3], ['helped', 8, 15], ['us', 18, 21], ['become', 24, 31], ['a', 31, 32], ['better', 33, 39], ['couple', 41, 50]]",0,medium,frontal
8hPwGvg9QGk,136.8,141.4,8hPwGvg9QGk_136.800000-141.400000/00000,117,and respond get an answer whatever it may be,respond,"['respond', 40, 53]","[['and', 5, 9], ['respond', 40, 53], ['get', 59, 64], ['an', 66, 68], ['answer', 70, 78], ['whatever', 81, 91], ['it', 91, 92], ['may', 104, 108], ['be', 110, 114]]",1,medium,frontal
AlgNFYsBrV4,94.583467,96.343467,AlgNFYsBrV4_94.583467-96.343467/00000,46,and link it to that other pump,link,"['link', 3, 6]","[['and', 0, 2], ['link', 3, 6], ['it', 6, 7], ['to', 8, 11], ['that', 13, 16], ['other', 18, 23], ['pump', 24, 30]]",0,medium,frontal
t2-H36qej6I,78.3576,80.3576,t2-H36qej6I_78.357600-80.357600/00000,52,you have too many assets to move around,move,"['move', 35, 40]","[['you', 0, 3], ['have', 3, 7], ['too', 8, 12], ['many', 13, 19], ['assets', 21, 29], ['to', 30, 33], ['move', 35, 40], ['around', 41, 49]]",0,medium,frontal
uj0CE64TZv8,80.4993,83.8193,uj0CE64TZv8_80.499300-83.819300/00000,85,genitalia put them together and youve got a clot pool,together,"['together', 40, 50]","[['genitalia', 0, 15], ['put', 30, 34], ['them', 36, 39], ['together', 40, 50], ['and', 51, 53], ['youve', 53, 57], ['got', 58, 62], ['a', 63, 63], ['clot', 65, 74], ['pool', 74, 80]]",0,medium,frontal
1RIA3xdBOl4,117.206667,118.886667,1RIA3xdBOl4_117.206667-118.886667/00000,44,options as well theres a lot of,lot,"['lot', 35, 40]","[['options', 0, 7], ['as', 8, 10], ['well', 12, 19], ['theres', 27, 32], ['a', 32, 34], ['lot', 35, 40], ['of', 41, 42]]",0,medium,frontal
6qmHUgx9h2w,122.0999,124.0999,6qmHUgx9h2w_122.099900-124.099900/00001,52,theres a little exception for up to,little,"['little', 9, 15]","[['theres', 0, 6], ['a', 7, 8], ['little', 9, 15], ['exception', 16, 30], ['for', 35, 40], ['up', 44, 46], ['to', 47, 49]]",0,medium,frontal
1He7shdHYnM,256.181433,260.301433,1He7shdHYnM_256.181433-260.301433/00000,106,touching remember to find area our square,square,"['square', 94, 102]","[['touching', 0, 13], ['remember', 23, 37], ['to', 42, 45], ['find', 47, 56], ['area', 62, 71], ['our', 86, 90], ['square', 94, 102]]",0,medium,frontal
nffUpaWlD-k,157.9396,159.4396,nffUpaWlD-k_157.939600-159.439600/00000,40,screws that come with this as well,screws,"['screws', 0, 10]","[['screws', 0, 10], ['that', 11, 14], ['come', 15, 18], ['with', 19, 22], ['this', 23, 26], ['as', 27, 29], ['well', 30, 35]]",0,medium,frontal
14IIFVpIMiQ,238.0069,239.9669,14IIFVpIMiQ_238.006900-239.966900/00000,51,so whos really quick at math,quick,"['quick', 31, 35]","[['so', 0, 6], ['whos', 18, 24], ['really', 25, 30], ['quick', 31, 35], ['at', 36, 37], ['math', 38, 43]]",0,medium,frontal
Qn8otCU5bhQ,236.201,239.321,Qn8otCU5bhQ_236.201000-239.321000/00000,81,the main idea behind giga milo cantus as well as,idea,"['idea', 16, 24]","[['the', 0, 5], ['main', 6, 16], ['idea', 16, 24], ['behind', 26, 37], ['giga', 45, 51], ['milo', 51, 56], ['cantus', 57, 66], ['as', 69, 71], ['well', 72, 75], ['as', 76, 77]]",1,medium,frontal
KmmwioP3bQA,205.1009,206.8609,KmmwioP3bQA_205.100900-206.860900/00000,46,wall the person gives themselves a hug i,hug,"['hug', 37, 43]","[['wall', 0, 5], ['the', 11, 14], ['person', 14, 21], ['gives', 21, 25], ['themselves', 25, 34], ['a', 35, 36], ['hug', 37, 43], ['i', 43, 44]]",0,medium,frontal
Z_uF3axOMGE,175.828867,177.468867,Z_uF3axOMGE_175.828867-177.468867/00000,43,you can download these instructions down in the,down,"['down', 33, 37]","[['you', 0, 2], ['can', 2, 4], ['download', 4, 13], ['these', 14, 18], ['instructions', 19, 33], ['down', 33, 37], ['in', 38, 39], ['the', 40, 41]]",0,medium,frontal
9abjsU7ibvE,291.360733,293.880733,9abjsU7ibvE_291.360733-293.880733/00000,65,stuff in these certain situations doesnt mean that its,situations,"['situations', 25, 38]","[['stuff', 0, 6], ['in', 6, 9], ['these', 12, 17], ['certain', 18, 24], ['situations', 25, 38], ['doesnt', 49, 56], ['mean', 57, 60], ['that', 60, 62], ['its', 63, 65]]",0,medium,frontal
74NMx5WeI3U,12.4,16.44,74NMx5WeI3U_12.400000-16.440000/00000,102,thats who you are three approaches to this,three,"['three', 53, 57]","[['thats', 0, 5], ['who', 7, 10], ['you', 20, 22], ['are', 26, 29], ['three', 53, 57], ['approaches', 58, 68], ['to', 69, 71], ['this', 72, 76]]",0,dim,frontal
RTIktB0GqIs,245.486633,249.606633,RTIktB0GqIs_245.486633-249.606633/00000,105,that builds fabulous companies now theres one more thing,one,"['one', 70, 73]","[['that', 0, 3], ['builds', 4, 13], ['fabulous', 17, 27], ['companies', 28, 39], ['now', 61, 63], ['theres', 64, 68], ['one', 70, 73], ['more', 73, 77], ['thing', 79, 83]]",1,medium,frontal
6Q0A7hwPuYY,190.953333,193.833333,6Q0A7hwPuYY_190.953333-193.833333/00000,74,you can also find a lower quality,lower,"['lower', 54, 60]","[['you', 0, 2], ['can', 3, 6], ['also', 7, 15], ['find', 21, 42], ['a', 43, 43], ['lower', 54, 60], ['quality', 62, 70]]",0,medium,non-frontal
lmABGqb0u8Y,26.267233,29.427233,lmABGqb0u8Y_26.267233-29.427233/00001,81,for apps testing them ourselves and handing them to our,ourselves,"['ourselves', 39, 49]","[['for', 0, 3], ['apps', 7, 12], ['testing', 23, 34], ['them', 35, 38], ['ourselves', 39, 49], ['and', 57, 61], ['handing', 63, 71], ['them', 72, 75], ['to', 76, 77], ['our', 78, 80]]",0,medium,frontal
iY-yzqsah7s,199.568067,201.608067,iY-yzqsah7s_199.568067-201.608067/00000,53,rack in a rack of ties amongst the,rack,"['rack', 27, 31]","[['rack', 0, 6], ['in', 6, 9], ['a', 23, 25], ['rack', 27, 31], ['of', 32, 33], ['ties', 35, 43], ['amongst', 44, 50], ['the', 51, 52]]",0,medium,non-frontal
10s9g8aG1x0,229.532933,232.412933,10s9g8aG1x0_229.532933-232.412933/00000,74,and their parts so it was very interesting,parts,"['parts', 23, 31]","[['and', 0, 2], ['their', 2, 8], ['parts', 23, 31], ['so', 43, 46], ['it', 47, 48], ['was', 49, 52], ['very', 53, 59], ['interesting', 61, 72]]",0,medium,frontal
1lTY7w9NOYY,115.88,117.96,1lTY7w9NOYY_115.880000-117.960000/00000,53,examined on those in the theory exams,examined,"['examined', 0, 10]","[['examined', 0, 10], ['on', 11, 14], ['those', 14, 23], ['in', 28, 31], ['the', 31, 34], ['theory', 35, 42], ['exams', 43, 50]]",1,medium,frontal
_cAnxB-VnLM,19.96,23.12,_cAnxB-VnLM_19.960000-23.120000/00000,80,a vat and it fills up over time,up,"['up', 46, 47]","[['a', 0, 1], ['vat', 2, 10], ['and', 28, 31], ['it', 32, 33], ['fills', 35, 42], ['up', 46, 47], ['over', 75, 77], ['time', 78, 80]]",0,medium,frontal
-XO4O4fFaCs,192.351,194.991,-XO4O4fFaCs_192.351000-194.991000/00000,68,the first sort of realistic pictures that weve seen,realistic,"['realistic', 33, 45]","[['the', 0, 3], ['first', 5, 12], ['sort', 20, 25], ['of', 26, 27], ['realistic', 33, 45], ['pictures', 46, 55], ['that', 56, 60], ['weve', 60, 64], ['seen', 65, 67]]",0,medium,frontal
O9iLlKUS_U0,262.935967,266.055967,O9iLlKUS_U0_262.935967-266.055967/00000,80,over the entire working age population that is actually,entire,"['entire', 7, 18]","[['over', 0, 3], ['the', 3, 5], ['entire', 7, 18], ['working', 29, 37], ['age', 38, 43], ['population', 44, 61], ['that', 63, 70], ['is', 71, 72], ['actually', 74, 79]]",0,medium,frontal
sD6mkY-7TWA,199.9027,202.7427,sD6mkY-7TWA_199.902700-202.742700/00000,72,somewhat tax free and on top of all that,top,"['top', 51, 58]","[['somewhat', 0, 8], ['tax', 9, 16], ['free', 17, 25], ['and', 36, 39], ['on', 47, 49], ['top', 51, 58], ['of', 59, 60], ['all', 62, 66], ['that', 67, 70]]",1,dim,frontal
74mnh_2YCUA,20.986633,22.546633,74mnh_2YCUA_20.986633-22.546633/00000,41,a little bit above the weights,little,"['little', 1, 5]","[['a', 0, 1], ['little', 1, 5], ['bit', 6, 9], ['above', 10, 15], ['the', 16, 18], ['weights', 19, 24]]",1,bright,non-frontal
BlByZamfl5s,86.41,88.09,BlByZamfl5s_86.410000-88.090000/00000,44,up and its one thing that were going,one,"['one', 22, 25]","[['up', 0, 2], ['and', 15, 16], ['its', 17, 20], ['one', 22, 25], ['thing', 25, 29], ['that', 30, 32], ['were', 33, 36], ['going', 37, 40]]",0,medium,frontal
v8LAnzE5GIk,182.493,183.933,v8LAnzE5GIk_182.493000-183.933000/00000,37,you want to have remote controls now,remote,"['remote', 14, 20]","[['you', 0, 2], ['want', 3, 6], ['to', 7, 9], ['have', 9, 13], ['remote', 14, 20], ['controls', 21, 31], ['now', 33, 35]]",0,medium,frontal
FQ0UwvWltrY,48.2,51.72,FQ0UwvWltrY_48.200000-51.720000/00000,89,relationships and thats why id like to tell,relationships,"['relationships', 0, 18]","[['relationships', 0, 18], ['and', 47, 50], ['thats', 51, 57], ['why', 58, 63], ['id', 64, 65], ['like', 75, 79], ['to', 80, 82], ['tell', 83, 87]]",0,bright,frontal
YaG_ljfzeUw,90.343467,94.863467,YaG_ljfzeUw_90.343467-94.863467/00000,116,or standard target sizes ink doesnt have any of those restrictions,doesnt,"['doesnt', 77, 83]","[['or', 0, 2], ['standard', 3, 11], ['target', 12, 20], ['sizes', 21, 30], ['ink', 64, 68], ['doesnt', 77, 83], ['have', 84, 88], ['any', 90, 93], ['of', 93, 95], ['those', 96, 99], ['restrictions', 101, 113]]",0,medium,frontal
bc5n2qn9cAk,292.806,293.886,bc5n2qn9cAk_292.806000-293.886000/00000,29,look at the website down below,down,"['down', 16, 20]","[['look', 0, 3], ['at', 3, 4], ['the', 5, 7], ['website', 8, 16], ['down', 16, 20], ['below', 21, 27]]",0,bright,frontal
NhiN4J2LFKs,106.2853,107.8053,NhiN4J2LFKs_106.285300-107.805300/00000,40,little bit so people made a big,little,"['little', 0, 7]","[['little', 0, 7], ['bit', 8, 14], ['so', 17, 21], ['people', 22, 27], ['made', 28, 32], ['a', 32, 33], ['big', 34, 38]]",0,medium,frontal
dJbpHukiQ7I,252.7873,255.5073,dJbpHukiQ7I_252.787300-255.507300/00000,70,beginning but because you have the design,beginning,"['beginning', 0, 9]","[['beginning', 0, 9], ['but', 36, 38], ['because', 39, 49], ['you', 49, 52], ['have', 52, 56], ['the', 56, 58], ['design', 59, 66]]",0,medium,frontal
t1OexKHEsDo,217.24,220.4,t1OexKHEsDo_217.240000-220.400000/00000,80,had been joined together by a master craftsman,joined,"['joined', 10, 19]","[['had', 0, 3], ['been', 4, 8], ['joined', 10, 19], ['together', 20, 31], ['by', 41, 45], ['a', 46, 47], ['master', 49, 62], ['craftsman', 64, 79]]",0,medium,frontal
wJFTgD0x-A8,175.126767,177.446767,wJFTgD0x-A8_175.126767-177.446767/00000,60,have is an earlier start to spring,earlier,"['earlier', 21, 31]","[['have', 0, 8], ['is', 9, 15], ['an', 16, 18], ['earlier', 21, 31], ['start', 34, 42], ['to', 43, 45], ['spring', 46, 56]]",0,medium,frontal
BzW73iBkyIM,104.0033,107.5633,BzW73iBkyIM_104.003300-107.563300/00000,91,take your husband if youre not married take somebody,not,"['not', 51, 55]","[['take', 0, 4], ['your', 4, 7], ['husband', 8, 31], ['if', 35, 44], ['youre', 45, 50], ['not', 51, 55], ['married', 56, 66], ['take', 66, 79], ['somebody', 80, 87]]",0,medium,frontal
QGemBTqazSc,80.8,84.6,QGemBTqazSc_80.800000-84.600000/00000,96,a four orders of magnitude difference between our minimum,four,"['four', 15, 25]","[['a', 0, 2], ['four', 15, 25], ['orders', 36, 43], ['of', 44, 45], ['magnitude', 47, 59], ['difference', 61, 71], ['between', 73, 80], ['our', 82, 85], ['minimum', 86, 94]]",1,medium,frontal
T6No6n4M52U,150.266789,152.066789,T6No6n4M52U_150.266789-152.066789/00000,47,will not be illuminated with any light,illuminated,"['illuminated', 12, 27]","[['will', 0, 3], ['not', 4, 7], ['be', 8, 11], ['illuminated', 12, 27], ['with', 29, 32], ['any', 35, 38], ['light', 39, 44]]",0,medium,frontal
8sIUn3ASCbw,265.724,267.164,8sIUn3ASCbw_265.724000-267.164000/00000,38,you are the star that guides me home,you,"['you', 0, 2]","[['you', 0, 2], ['are', 4, 5], ['the', 6, 8], ['star', 9, 16], ['that', 17, 19], ['guides', 20, 26], ['me', 27, 29], ['home', 31, 35]]",0,medium,frontal
XEdGFbebfB4,150.703767,153.183767,XEdGFbebfB4_150.703767-153.183767/00000,64,as with every student all children are a little bit,every,"['every', 26, 31]","[['as', 0, 2], ['with', 4, 10], ['every', 26, 31], ['student', 32, 40], ['all', 41, 44], ['children', 46, 54], ['are', 54, 56], ['a', 56, 57], ['little', 58, 61], ['bit', 62, 63]]",1,medium,frontal
F7U7Q-JjydI,266.831067,269.391067,F7U7Q-JjydI_266.831067-269.391067/00000,66,way i had never been able,never,"['never', 28, 38]","[['way', 0, 9], ['i', 10, 10], ['had', 21, 24], ['never', 28, 38], ['been', 49, 53], ['able', 57, 63]]",1,medium,frontal
_0jyuOIR5Vk,191.057133,196.617133,_0jyuOIR5Vk_191.057133-196.617133/00000,142,this is personal is this including gifts and things like that,personal,"['personal', 29, 40]","[['this', 0, 24], ['is', 26, 27], ['personal', 29, 40], ['is', 43, 45], ['this', 46, 50], ['including', 52, 116], ['gifts', 118, 124], ['and', 125, 127], ['things', 128, 131], ['like', 132, 135], ['that', 135, 138]]",0,medium,frontal
GduDhsTk3UI,37.28,40.44,GduDhsTk3UI_37.280000-40.440000/00000,81,it will become the little staple the difference about the,little,"['little', 18, 25]","[['it', 0, 1], ['will', 3, 7], ['become', 8, 14], ['the', 15, 17], ['little', 18, 25], ['staple', 27, 38], ['the', 56, 59], ['difference', 60, 70], ['about', 71, 77], ['the', 78, 79]]",0,medium,frontal
E39q3w_NH4M,102.0049,103.4849,E39q3w_NH4M_102.004900-103.484900/00000,39,even if you only close one deal,one,"['one', 30, 32]","[['even', 0, 3], ['if', 4, 6], ['you', 8, 11], ['only', 12, 17], ['close', 18, 23], ['one', 30, 32], ['deal', 33, 37]]",0,medium,frontal
D9SH2gYhxTs,205.8599,209.5799,D9SH2gYhxTs_205.859900-209.579900/00000,96,are retained knowledge can flow both ways so what i,flow,"['flow', 40, 49]","[['are', 0, 2], ['retained', 3, 15], ['knowledge', 24, 34], ['can', 34, 38], ['flow', 40, 49], ['both', 53, 61], ['ways', 63, 71], ['so', 85, 88], ['what', 89, 92], ['i', 93, 93]]",0,medium,frontal
FK10h4h52ok,66.022167,68.142167,FK10h4h52ok_66.022167-68.142167/00000,56,force the flowers to very quickly drop their,force,"['force', 0, 8]","[['force', 0, 8], ['the', 9, 11], ['flowers', 12, 22], ['to', 23, 26], ['very', 28, 33], ['quickly', 35, 42], ['drop', 43, 49], ['their', 49, 52]]",1,medium,frontal
YaG_ljfzeUw,31.616733,35.216733,YaG_ljfzeUw_31.616733-35.216733/00000,92,the materials take energy from the user from their finger,finger,"['finger', 77, 84]","[['the', 0, 2], ['materials', 3, 16], ['take', 26, 34], ['energy', 37, 45], ['from', 46, 51], ['the', 51, 53], ['user', 55, 61], ['from', 64, 68], ['their', 70, 74], ['finger', 77, 84]]",0,medium,frontal
-FnK36ZXdNw,122.48,125.84,-FnK36ZXdNw_122.480000-125.840000/00000,85,and similar to the electrical taste actuation it will excite,taste,"['taste', 33, 40]","[['and', 0, 3], ['similar', 7, 14], ['to', 15, 18], ['the', 18, 20], ['electrical', 20, 31], ['taste', 33, 40], ['actuation', 42, 57], ['it', 61, 63], ['will', 64, 69], ['excite', 73, 83]]",0,medium,frontal
1Rjk5-qinOI,155.1906,156.7106,1Rjk5-qinOI_155.190600-156.710600/00000,40,and think of both endpoints,both,"['both', 19, 24]","[['and', 0, 3], ['think', 4, 8], ['of', 10, 13], ['both', 19, 24], ['endpoints', 26, 39]]",1,medium,non-frontal
IdpcSBwpyW0,120.4199,123.2599,IdpcSBwpyW0_120.419900-123.259900/00000,74,the different diasporas of the caribbean and latin america,different,"['different', 2, 10]","[['the', 0, 2], ['different', 2, 10], ['diasporas', 11, 28], ['of', 29, 30], ['the', 31, 33], ['caribbean', 35, 49], ['and', 50, 52], ['latin', 53, 59], ['america', 60, 69]]",0,bright,frontal
J2MQ1grE6DU,270.189,272.989,J2MQ1grE6DU_270.189000-272.989000/00000,72,event and that can be an external event or some internal,external,"['external', 24, 32]","[['event', 0, 8], ['and', 9, 11], ['that', 12, 14], ['can', 15, 18], ['be', 18, 20], ['an', 20, 21], ['external', 24, 32], ['event', 33, 41], ['or', 43, 45], ['some', 46, 52], ['internal', 59, 68]]",0,medium,frontal
0Y1-7uhmFDY,207.519767,209.999767,0Y1-7uhmFDY_207.519767-209.999767/00000,64,our philosophy that its important to back up,important,"['important', 43, 53]","[['our', 0, 2], ['philosophy', 2, 19], ['that', 20, 29], ['its', 39, 42], ['important', 43, 53], ['to', 54, 55], ['back', 56, 61], ['up', 62, 63]]",0,medium,frontal
0ZbRmHnybw0,70.08,73.76,0ZbRmHnybw0_70.080000-73.760000/00000,93,retreat now ive used all my best moves,ive,"['ive', 57, 60]","[['retreat', 0, 12], ['now', 35, 42], ['ive', 57, 60], ['used', 63, 66], ['all', 68, 72], ['my', 73, 76], ['best', 77, 84], ['moves', 85, 92]]",1,medium,non-frontal
Dt-8Io0i_F4,232.509,235.509,Dt-8Io0i_F4_232.509000-235.509000/00001,77,investor and frankly its the one lesson that i always,one,"['one', 48, 51]","[['investor', 0, 12], ['and', 27, 29], ['frankly', 30, 38], ['its', 39, 42], ['the', 43, 45], ['one', 48, 51], ['lesson', 53, 61], ['that', 61, 64], ['i', 65, 67], ['always', 68, 73]]",0,medium,frontal
gNanQjzitl4,256.9557,261.5557,gNanQjzitl4_256.955700-261.555700/00000,117,heat anything plastic starts to melt and warp and,warp,"['warp', 96, 107]","[['heat', 0, 5], ['anything', 13, 21], ['plastic', 23, 40], ['starts', 49, 57], ['to', 60, 65], ['melt', 67, 76], ['and', 90, 93], ['warp', 96, 107], ['and', 112, 114]]",0,medium,non-frontal
UqZoTcy5w8A,130.16,133.8,UqZoTcy5w8A_130.160000-133.800000/00000,92,interaction of neuroscience with society,interaction,"['interaction', 5, 26]","[['interaction', 5, 26], ['of', 30, 32], ['neuroscience', 32, 53], ['with', 54, 58], ['society', 60, 77]]",0,bright,frontal
9Pqog7-Z-iE,279.68,282.68,9Pqog7-Z-iE_279.680000-282.680000/00000,76,were scientists we can work on interesting questions,work,"['work', 38, 44]","[['were', 0, 12], ['scientists', 14, 26], ['we', 29, 31], ['can', 32, 36], ['work', 38, 44], ['on', 46, 48], ['interesting', 50, 62], ['questions', 63, 75]]",0,bright,frontal
stSeGmIcoZM,194.779,197.859,stSeGmIcoZM_194.779000-197.859000/00000,78,lighting a cigar and ashes falling into it,falling,"['falling', 31, 38]","[['lighting', 0, 6], ['a', 7, 7], ['cigar', 8, 18], ['and', 19, 21], ['ashes', 24, 30], ['falling', 31, 38], ['into', 38, 43], ['it', 43, 44]]",0,medium,frontal
YgQ9HUbM7IM,165.5843,167.8243,YgQ9HUbM7IM_165.584300-167.824300/00000,58,took to meet japanese as well theres a lot of kaizen,lot,"['lot', 34, 37]","[['took', 0, 3], ['to', 3, 5], ['meet', 6, 8], ['japanese', 8, 19], ['as', 20, 22], ['well', 23, 27], ['theres', 28, 32], ['a', 32, 33], ['lot', 34, 37], ['of', 38, 40], ['kaizen', 45, 55]]",0,medium,frontal
KO_pDojPWN0,66.48,68.28,KO_pDojPWN0_66.480000-68.280000/00000,46,so remember youve got the opportunity right now,remember,"['remember', 4, 15]","[['so', 0, 4], ['remember', 4, 15], ['youve', 16, 19], ['got', 20, 23], ['the', 24, 26], ['opportunity', 27, 39], ['right', 41, 44], ['now', 45, 46]]",0,medium,frontal
KmmwioP3bQA,277.083067,280.243067,KmmwioP3bQA_277.083067-280.243067/00000,81,posture restores upon itself and you just dont have,restores,"['restores', 9, 19]","[['posture', 0, 9], ['restores', 9, 19], ['upon', 21, 26], ['itself', 27, 36], ['and', 46, 49], ['you', 69, 71], ['just', 72, 75], ['dont', 75, 78], ['have', 78, 80]]",0,medium,frontal
