video_id,start_time,end_time,filename,phrase,word_boundaries
bwmWHV79vTQ,197.4153,199.1753,bwmWHV79vTQ_197.415300-199.175300/00000,really need to savor every little,"[['really', 0, 4], ['need', 5, 9], ['to', 10, 11], ['savor', 14, 24], ['every', 29, 36], ['little', 37, 44]]"
BzW73iBkyIM,177.244767,178.844767,BzW73iBkyIM_177.244767-178.844767/00000,a lot of times youll find that,"[['a', 0, 1], ['lot', 2, 6], ['of', 7, 8], ['times', 9, 16], ['youll', 17, 25], ['find', 26, 35], ['that', 36, 40]]"
O0sLjv2jG0M,18.2,19.88,O0sLjv2jG0M_18.200000-19.880000/00000,thanks so much joe so im,"[['thanks', 0, 3], ['so', 4, 7], ['much', 7, 12], ['joe', 12, 19], ['so', 32, 36], ['im', 38, 42]]"
MXDp0Sbni7Q,38.771667,40.571667,MXDp0Sbni7Q_38.771667-40.571667/00000,you all know my name is randy,"[['you', 0, 3], ['all', 5, 9], ['know', 10, 15], ['my', 16, 20], ['name', 21, 26], ['is', 28, 31], ['randy', 36, 45]]"
3diFI_17XJM,8.04,9.84,3diFI_17XJM_8.040000-9.840000/00000,south america how about a,"[['south', 0, 5], ['america', 7, 20], ['how', 28, 35], ['about', 37, 43], ['a', 44, 45]]"
HMuNYWlleDc,180.745,182.745,HMuNYWlleDc_180.745000-182.745000/00000,we have a wonderful faculty,"[['we', 0, 3], ['have', 4, 10], ['a', 13, 14], ['wonderful', 20, 32], ['faculty', 35, 50]]"
ScOA-_tsi-Y,259.138,261.018,ScOA-_tsi-Y_259.138000-261.018000/00000,a super bowl party i dont know,"[['a', 0, 1], ['super', 1, 12], ['bowl', 13, 17], ['party', 19, 32], ['i', 36, 37], ['dont', 37, 41], ['know', 42, 47]]"
XQnJnGWt3Eo,52.489,54.369,XQnJnGWt3Eo_52.489000-54.369000/00000,along with cellulose in the,"[['along', 0, 9], ['with', 9, 14], ['cellulose', 15, 31], ['in', 42, 44], ['the', 44, 47]]"
Fnl7SI2KlbM,207.08,209.08,Fnl7SI2KlbM_207.080000-209.080000/00001,remember that she asked you all kinds of,"[['remember', 0, 11], ['that', 12, 15], ['she', 16, 19], ['asked', 23, 27], ['you', 28, 31], ['all', 35, 39], ['kinds', 41, 47], ['of', 48, 50]]"
3BJFBfg81cU,220.883333,222.883333,3BJFBfg81cU_220.883333-222.883333/00000,make the press even harder than it,"[['make', 0, 4], ['the', 5, 7], ['press', 9, 17], ['even', 22, 26], ['harder', 28, 35], ['than', 44, 48], ['it', 48, 50]]"
7F1ee3lFBWo,247.84,249.8,7F1ee3lFBWo_247.840000-249.800000/00000,and reviewing of papers in a fair,"[['and', 0, 2], ['reviewing', 3, 12], ['of', 12, 14], ['papers', 15, 28], ['in', 32, 35], ['a', 35, 36], ['fair', 40, 49]]"
SBLWglixD5k,115.08,116.96,SBLWglixD5k_115.080000-116.960000/00001,now you put your hands like this,"[['now', 0, 26], ['you', 27, 29], ['put', 30, 32], ['your', 33, 35], ['hands', 35, 39], ['like', 39, 42], ['this', 43, 47]]"
WiY-ivpBTHQ,90.024,91.824,WiY-ivpBTHQ_90.024000-91.824000/00000,protein so whats the easiest,"[['protein', 0, 13], ['so', 19, 21], ['whats', 22, 27], ['the', 28, 30], ['easiest', 34, 45]]"
An669GZXJi4,287.76,289.76,An669GZXJi4_287.760000-289.760000/00000,a high conviction that you are,"[['a', 0, 1], ['high', 3, 8], ['conviction', 10, 23], ['that', 34, 38], ['you', 40, 43], ['are', 47, 50]]"
SA1h34ESWqQ,190.56,192.56,SA1h34ESWqQ_190.560000-192.560000/00000,want it its fun start having,"[['want', 0, 6], ['it', 7, 9], ['its', 16, 19], ['fun', 24, 31], ['start', 41, 45], ['having', 46, 50]]"
wa2x5uPsGkE,165.1248,166.8048,wa2x5uPsGkE_165.124800-166.804800/00000,youre afraid of the outcome,"[['youre', 0, 4], ['afraid', 5, 18], ['of', 20, 22], ['the', 24, 26], ['outcome', 30, 42]]"
tpzBtyJPkqE,266.52,268.52,tpzBtyJPkqE_266.520000-268.520000/00000,tv dont turn off and,"[['tv', 0, 11], ['dont', 22, 27], ['turn', 27, 32], ['off', 35, 38], ['and', 48, 50]]"
XKL4lBlmeXE,236.856667,238.856667,XKL4lBlmeXE_236.856667-238.856667/00000,generation of vcs who dont know how,"[['generation', 0, 12], ['of', 13, 15], ['vcs', 15, 28], ['who', 30, 33], ['dont', 35, 40], ['know', 41, 45], ['how', 46, 50]]"
qfWMtXJ00Ks,191.6889,193.6889,qfWMtXJ00Ks_191.688900-193.688900/00000,action always know what the right thing,"[['action', 0, 9], ['always', 22, 30], ['know', 31, 34], ['what', 35, 37], ['the', 38, 40], ['right', 41, 45], ['thing', 46, 50]]"
d-FYJ_jT3UA,257.72,259.64,d-FYJ_jT3UA_257.720000-259.640000/00000,is zach and thanks so much,"[['is', 0, 3], ['zach', 5, 15], ['and', 21, 25], ['thanks', 30, 37], ['so', 38, 42], ['much', 43, 48]]"
jPpVBObQvGg,235.12,236.84,jPpVBObQvGg_235.120000-236.840000/00000,talking to your insurance adjuster,"[['talking', 0, 7], ['to', 7, 9], ['your', 10, 13], ['insurance', 14, 26], ['adjuster', 28, 43]]"
z5mTy3jCMAU,271.443,273.323,z5mTy3jCMAU_271.443000-273.323000/00000,and besides frying your ccd all,"[['and', 0, 4], ['besides', 7, 15], ['frying', 17, 23], ['your', 24, 27], ['ccd', 28, 41], ['all', 44, 47]]"
KTeLuMism2o,136.942067,138.662067,KTeLuMism2o_136.942067-138.662067/00000,people knew about having a,"[['people', 0, 8], ['knew', 9, 17], ['about', 26, 32], ['having', 33, 41], ['a', 42, 43]]"
g5n5R3RyjMQ,295.88,297.52,g5n5R3RyjMQ_295.880000-297.520000/00000,in the second degree the,"[['in', 0, 4], ['the', 4, 6], ['second', 6, 14], ['degree', 14, 21], ['the', 39, 41]]"
GkoEbiPkYt4,212.41,214.41,GkoEbiPkYt4_212.410000-214.410000/00000,thats my little thats my,"[['thats', 0, 8], ['my', 9, 13], ['little', 14, 23], ['thats', 23, 45], ['my', 46, 50]]"
AuFPxDxdkW4,74.88,76.52,AuFPxDxdkW4_74.880000-76.520000/00000,hello ladies andys not a real,"[['hello', 0, 6], ['ladies', 6, 14], ['andys', 26, 31], ['not', 32, 34], ['a', 35, 35], ['real', 37, 41]]"
7sT-NcOis-Q,40.2,42.16,7sT-NcOis-Q_40.200000-42.160000/00000,the milk was shaking inside,"[['the', 0, 3], ['milk', 5, 12], ['was', 13, 17], ['shaking', 19, 31], ['inside', 37, 49]]"
wJFTgD0x-A8,175.126767,176.926767,wJFTgD0x-A8_175.126767-176.926767/00000,have is an earlier start to,"[['have', 0, 8], ['is', 12, 15], ['an', 16, 18], ['earlier', 21, 31], ['start', 34, 41], ['to', 42, 45]]"
uqKug4SVmJU,43.869533,45.629533,uqKug4SVmJU_43.869533-45.629533/00002,of us at megabots it was like the video,"[['of', 0, 1], ['us', 2, 4], ['at', 6, 7], ['megabots', 8, 18], ['it', 19, 20], ['was', 21, 24], ['like', 25, 29], ['the', 31, 33], ['video', 35, 44]]"
ZQPUxpHdZBc,1.307933,2.987933,ZQPUxpHdZBc_1.307933-2.987933/00000,hello my name is chen,"[['hello', 0, 5], ['my', 19, 21], ['name', 22, 25], ['is', 27, 30], ['chen', 32, 42]]"
_fWrhM5PCyw,260.08,262.0,_fWrhM5PCyw_260.080000-262.000000/00000,together we gain a certain,"[['together', 0, 10], ['we', 21, 25], ['gain', 27, 36], ['a', 37, 37], ['certain', 40, 48]]"
OBaqnRD2Hic,120.0199,121.8199,OBaqnRD2Hic_120.019900-121.819900/00000,i read the book by matt,"[['i', 0, 1], ['read', 1, 3], ['the', 4, 6], ['book', 7, 13], ['by', 37, 40], ['matt', 41, 45]]"
2cXypPANIiQ,206.007433,207.887433,2cXypPANIiQ_206.007433-207.887433/00000,has a no lois no,"[['has', 0, 3], ['a', 4, 5], ['no', 7, 11], ['lois', 12, 25], ['no', 43, 47]]"
u1pCbf_RmxQ,285.226667,287.146667,u1pCbf_RmxQ_285.226667-287.146667/00000,well to different objects and shapes better,"[['well', 0, 5], ['to', 7, 11], ['different', 16, 23], ['objects', 24, 31], ['and', 33, 35], ['shapes', 36, 43], ['better', 43, 48]]"
fO8hC6Gc6b8,76.2,78.2,fO8hC6Gc6b8_76.200000-78.200000/00000,you feel a wee bit better about,"[['you', 0, 3], ['feel', 4, 9], ['a', 10, 12], ['wee', 12, 14], ['bit', 15, 19], ['better', 19, 30], ['about', 30, 50]]"
SFYAMA7NzvA,21.963,23.963,SFYAMA7NzvA_21.963000-23.963000/00000,organically human should they have the same rights,"[['organically', 0, 13], ['human', 14, 22], ['should', 24, 28], ['they', 28, 31], ['have', 32, 35], ['the', 35, 37], ['same', 38, 43], ['rights', 45, 50]]"
5S4nhKcuHeg,135.757333,137.397333,5S4nhKcuHeg_135.757333-137.397333/00000,could see this beside my,"[['could', 0, 3], ['see', 3, 6], ['this', 7, 10], ['beside', 20, 38], ['my', 38, 41]]"
e1XHLH1Fw3E,158.089867,159.729867,e1XHLH1Fw3E_158.089867-159.729867/00000,the only things available were,"[['the', 0, 2], ['only', 4, 8], ['things', 9, 14], ['available', 16, 31], ['were', 31, 41]]"
isDr4ib5gTU,234.4328,236.1528,isDr4ib5gTU_234.432800-236.152800/00000,said ive had the vive now,"[['said', 0, 7], ['ive', 7, 20], ['had', 21, 26], ['the', 27, 28], ['vive', 29, 37], ['now', 37, 43]]"
AhtlDXsbxmU,206.56,208.36,AhtlDXsbxmU_206.560000-208.360000/00000,have a soft fiber and a viscous,"[['have', 0, 2], ['a', 3, 5], ['soft', 7, 13], ['fiber', 15, 24], ['and', 26, 29], ['a', 31, 32], ['viscous', 35, 45]]"
9coVvOToTf8,53.7851,55.7051,9coVvOToTf8_53.785100-55.705100/00000,see switch over from snow to sleet and,"[['see', 0, 4], ['switch', 5, 11], ['over', 12, 16], ['from', 17, 21], ['snow', 23, 29], ['to', 32, 34], ['sleet', 35, 43], ['and', 46, 48]]"
5pGXvuzqi6Y,266.874356,268.834356,5pGXvuzqi6Y_266.874356-268.834356/00000,your friends on your favorite im service,"[['your', 0, 3], ['friends', 3, 11], ['on', 13, 16], ['your', 17, 21], ['favorite', 22, 29], ['im', 31, 37], ['service', 39, 49]]"
YzTlnJGdkLc,154.656733,156.576733,YzTlnJGdkLc_154.656733-156.576733/00000,pair of dance shoes is a lot,"[['pair', 0, 5], ['of', 6, 7], ['dance', 8, 14], ['shoes', 15, 25], ['is', 38, 40], ['a', 40, 41], ['lot', 43, 48]]"
obrHov9XfRk,259.44,261.12,obrHov9XfRk_259.440000-261.120000/00000,is returned from both the search and,"[['is', 0, 2], ['returned', 2, 8], ['from', 8, 11], ['both', 13, 18], ['the', 19, 21], ['search', 23, 29], ['and', 39, 42]]"
jiJgGsIJds0,276.343167,278.063167,jiJgGsIJds0_276.343167-278.063167/00000,they need to calculate that military,"[['they', 0, 4], ['need', 5, 9], ['to', 9, 11], ['calculate', 13, 25], ['that', 26, 30], ['military', 31, 43]]"
-jcdlctKhQA,281.988,283.988,-jcdlctKhQA_281.988000-283.988000/00000,in public you have a tendency,"[['in', 0, 3], ['public', 9, 25], ['you', 33, 35], ['have', 35, 38], ['a', 38, 39], ['tendency', 40, 50]]"
lmABGqb0u8Y,250.854633,252.774633,lmABGqb0u8Y_250.854633-252.774633/00001,deluxe is a mix of education,"[['deluxe', 0, 9], ['is', 12, 14], ['a', 15, 15], ['mix', 18, 25], ['of', 27, 28], ['education', 34, 48]]"
podvmHXPTGk,18.835,20.435,podvmHXPTGk_18.835000-20.435000/00000,the result being i was taking,"[['the', 0, 2], ['result', 2, 11], ['being', 12, 18], ['i', 19, 20], ['was', 21, 25], ['taking', 30, 40]]"
-o7RgT9VTHc,62.16,63.84,-o7RgT9VTHc_62.160000-63.840000/00000,be a normal size and store a,"[['be', 0, 4], ['a', 5, 5], ['normal', 7, 15], ['size', 16, 25], ['and', 28, 30], ['store', 32, 40], ['a', 41, 42]]"
cZPHx1hsia4,165.204433,167.124433,cZPHx1hsia4_165.204433-167.124433/00000,that other persons lane and you,"[['that', 0, 3], ['other', 5, 9], ['persons', 10, 20], ['lane', 21, 29], ['and', 31, 34], ['you', 45, 48]]"
d5ReJoFF_Ms,228.674,230.394,d5ReJoFF_Ms_228.674000-230.394000/00000,a graph or a chart or a,"[['a', 0, 2], ['graph', 5, 17], ['or', 21, 23], ['a', 25, 25], ['chart', 27, 38], ['or', 40, 42], ['a', 43, 43]]"
Vg-D0vVs6bg,116.337,118.097,Vg-D0vVs6bg_116.337000-118.097000/00000,the focus on romantic relationships,"[['the', 0, 2], ['focus', 3, 12], ['on', 13, 15], ['romantic', 16, 27], ['relationships', 27, 44]]"
0Y1-7uhmFDY,183.5406,185.4606,0Y1-7uhmFDY_183.540600-185.460600/00000,be protected from someone taking control,"[['be', 0, 2], ['protected', 3, 13], ['from', 14, 17], ['someone', 18, 26], ['taking', 27, 34], ['control', 35, 48]]"
Zu8-Yo_Bgfw,229.002,230.882,Zu8-Yo_Bgfw_229.002000-230.882000/00000,of made me wonder to what degree,"[['of', 0, 1], ['made', 1, 5], ['me', 5, 8], ['wonder', 10, 22], ['to', 29, 34], ['what', 35, 38], ['degree', 39, 47]]"
upHlXrqjvrg,54.08,56.04,upHlXrqjvrg_54.080000-56.040000/00000,required the first thing is,"[['required', 0, 11], ['the', 29, 33], ['first', 34, 42], ['thing', 43, 47], ['is', 48, 49]]"
lpVTOkWwH9g,82.12,84.04,lpVTOkWwH9g_82.120000-84.040000/00000,of it will be choreographed and fun,"[['of', 0, 1], ['it', 3, 4], ['will', 5, 8], ['be', 9, 10], ['choreographed', 11, 28], ['and', 30, 33], ['fun', 41, 48]]"
lBIQOJKs81k,266.5659,268.4459,lBIQOJKs81k_266.565900-268.445900/00000,the big dudes in sopranos actually,"[['the', 0, 2], ['big', 3, 8], ['dudes', 9, 15], ['in', 16, 19], ['sopranos', 20, 36], ['actually', 39, 47]]"
tpzBtyJPkqE,54.793333,56.793333,tpzBtyJPkqE_54.793333-56.793333/00000,you can use light bulbs to plug in,"[['you', 0, 3], ['can', 4, 11], ['use', 20, 24], ['light', 25, 30], ['bulbs', 30, 35], ['to', 35, 38], ['plug', 39, 43], ['in', 46, 50]]"
dMgaV-a9VZM,261.08,263.04,dMgaV-a9VZM_261.080000-263.040000/00000,the talents of all their citizens will,"[['the', 0, 2], ['talents', 3, 13], ['of', 14, 16], ['all', 18, 21], ['their', 22, 26], ['citizens', 27, 41], ['will', 43, 49]]"
5LnLIV7cB3c,278.964,280.764,5LnLIV7cB3c_278.964000-280.764000/00000,and by equitable i dont mean that we,"[['and', 0, 2], ['by', 3, 6], ['equitable', 9, 19], ['i', 19, 20], ['dont', 24, 30], ['mean', 32, 37], ['that', 38, 41], ['we', 42, 45]]"
rCuk-Pn72pk,212.56,214.16,rCuk-Pn72pk_212.560000-214.160000/00000,as printer a very simple question,"[['as', 0, 3], ['printer', 4, 12], ['a', 14, 15], ['very', 17, 22], ['simple', 23, 30], ['question', 31, 40]]"
CfjPGd3Shlw,260.64,262.52,CfjPGd3Shlw_260.640000-262.520000/00000,index so now a key question is,"[['index', 0, 9], ['so', 20, 22], ['now', 23, 27], ['a', 28, 29], ['key', 30, 34], ['question', 35, 43], ['is', 45, 47]]"
cZPHx1hsia4,158.804433,160.604433,cZPHx1hsia4_158.804433-160.604433/00000,taking your eyes off of the road and if,"[['taking', 0, 7], ['your', 7, 10], ['eyes', 12, 16], ['off', 18, 22], ['of', 23, 24], ['the', 26, 28], ['road', 29, 36], ['and', 40, 42], ['if', 44, 45]]"
D9SH2gYhxTs,158.004033,159.724033,D9SH2gYhxTs_158.004033-159.724033/00000,these agreements are very difficult,"[['these', 0, 4], ['agreements', 5, 15], ['are', 16, 18], ['very', 22, 29], ['difficult', 30, 43]]"
SxHtSYORIEw,227.705,229.465,SxHtSYORIEw_227.705000-229.465000/00000,because how will they find a,"[['because', 0, 9], ['how', 10, 21], ['will', 30, 33], ['they', 34, 36], ['find', 37, 42], ['a', 43, 44]]"
36sv6Ht_y1w,53.28,54.96,36sv6Ht_y1w_53.280000-54.960000/00000,to first of all recognise the,"[['to', 0, 5], ['first', 19, 25], ['of', 25, 27], ['all', 27, 30], ['recognise', 31, 40], ['the', 41, 42]]"
NllflFFChLE,233.577,235.217,NllflFFChLE_233.577000-235.217000/00000,that would work because the guy,"[['that', 0, 4], ['would', 5, 8], ['work', 9, 15], ['because', 17, 26], ['the', 28, 30], ['guy', 31, 41]]"
oMDRfAm2MZg,93.6,95.56,oMDRfAm2MZg_93.600000-95.560000/00000,information from video these days they,"[['information', 0, 14], ['from', 15, 19], ['video', 21, 32], ['these', 33, 38], ['days', 39, 45], ['they', 46, 49]]"
